	_id	topicCategory
88636	pmid33501401	Case Descriptions
88637	pmid33501389	Case Descriptions
88638	pmid33500878	Case Descriptions
88639	pmid33500869	Case Descriptions
88640	pmid33500867	Case Descriptions
88641	pmid33500833	Case Descriptions
88642	pmid33500623	Case Descriptions
88643	pmid33500377	Case Descriptions
88644	pmid33500313	Case Descriptions
88645	pmid33500312	Case Descriptions
88646	pmid33500300	Case Descriptions
88647	pmid33500209	Case Descriptions
88648	pmid33499779	Case Descriptions
88649	pmid33498929	Case Descriptions
88650	pmid33498180	Case Descriptions
88651	pmid33497053	Case Descriptions
88652	pmid33496722	Case Descriptions
88653	pmid33495896	Case Descriptions
88654	pmid33495743	Case Descriptions
88655	pmid33495729	Case Descriptions
88656	pmid33495728	Case Descriptions
88657	pmid33495703	Case Descriptions
88658	pmid33495187	Case Descriptions
88659	pmid33495178	Case Descriptions
88660	pmid33494912	Case Descriptions
88661	pmid33494822	Case Descriptions
88662	pmid33494816	Case Descriptions
88663	pmid33494613	Case Descriptions
88664	pmid33493923	Case Descriptions
88665	pmid33493589	Case Descriptions
88666	pmid33493441	Case Descriptions
88667	pmid33492711	Case Descriptions
88668	pmid33492608	Case Descriptions
88669	pmid33492400	Case Descriptions
88670	pmid33492032	Case Descriptions
88671	pmid33491994	Case Descriptions
88672	pmid33491953	Case Descriptions
88673	pmid33491631	Case Descriptions
88674	pmid33491498	Case Descriptions
88675	pmid33490876	Case Descriptions
88676	pmid33490654	Case Descriptions
88677	pmid33490630	Case Descriptions
88678	pmid33489624	Case Descriptions
88679	pmid33489601	Case Descriptions
88680	pmid33489530	Case Descriptions
88681	pmid33489507	Case Descriptions
88682	pmid33489484	Case Descriptions
88683	pmid33489479	Case Descriptions
88684	pmid33489449	Case Descriptions
88685	pmid33489409	Case Descriptions
88686	pmid33489242	Case Descriptions
88687	pmid33489234	Case Descriptions
88688	pmid33489167	Case Descriptions
88689	pmid33489151	Case Descriptions
88690	pmid33489149	Case Descriptions
88691	pmid33488897	Case Descriptions
88692	pmid33488630	Case Descriptions
88693	pmid33488499	Case Descriptions
88694	pmid33488135	Case Descriptions
88695	pmid33487911	Case Descriptions
88696	pmid33487629	Case Descriptions
88697	pmid33487583	Case Descriptions
88698	pmid33487098	Case Descriptions
88699	pmid33486013	Case Descriptions
88700	pmid33485934	Case Descriptions
88701	pmid33484064	Case Descriptions
88702	pmid33483200	Case Descriptions
88703	pmid33482796	Case Descriptions
88704	pmid33481740	Case Descriptions
88705	pmid33481739	Case Descriptions
88706	pmid33481738	Case Descriptions
88707	pmid33480653	Case Descriptions
88708	pmid33480310	Case Descriptions
88709	pmid33478228	Case Descriptions
88710	pmid33477319	Case Descriptions
88711	pmid33477081	Case Descriptions
88712	pmid33477076	Case Descriptions
88713	pmid33473096	Case Descriptions
88714	pmid33472696	Case Descriptions
88715	pmid33472599	Case Descriptions
88716	pmid33472577	Case Descriptions
88717	pmid33472206	Case Descriptions
88718	pmid33471879	Case Descriptions
88719	pmid33471878	Case Descriptions
88720	pmid33470392	Case Descriptions
88721	pmid33470362	Case Descriptions
88722	pmid33469522	Case Descriptions
88723	pmid33469388	Case Descriptions
88724	pmid33467441	Case Descriptions
88725	pmid33465727	Case Descriptions
88726	pmid33465045	Case Descriptions
88727	pmid33465012	Case Descriptions
88728	pmid33464757	Case Descriptions
88729	pmid33464756	Case Descriptions
88730	pmid33464010	Case Descriptions
88731	pmid33462908	Case Descriptions
88732	pmid33462567	Case Descriptions
88733	pmid33462068	Case Descriptions
88734	pmid33462059	Case Descriptions
88735	pmid33462033	Case Descriptions
88736	pmid33462013	Case Descriptions
88737	pmid33460479	Case Descriptions
88738	pmid33460428	Case Descriptions
88739	pmid33460014	Case Descriptions
88740	pmid33459550	Case Descriptions
88741	pmid33459440	Case Descriptions
88742	pmid33459393	Case Descriptions
88743	pmid33458993	Case Descriptions
88744	pmid33458987	Case Descriptions
88745	pmid33458846	Case Descriptions
88746	pmid33458805	Case Descriptions
88747	pmid33458751	Case Descriptions
88748	pmid33457685	Case Descriptions
88749	pmid33457380	Case Descriptions
88750	pmid33457379	Case Descriptions
88751	pmid33457378	Case Descriptions
88752	pmid33457377	Case Descriptions
88753	pmid33457366	Case Descriptions
88754	pmid33457355	Case Descriptions
88755	pmid33457315	Case Descriptions
88756	pmid33457312	Case Descriptions
88757	pmid33457205	Case Descriptions
88758	pmid33457203	Case Descriptions
88759	pmid33457144	Case Descriptions
88760	pmid33457131	Case Descriptions
88761	pmid33456663	Case Descriptions
88762	pmid33456658	Case Descriptions
88763	pmid33456654	Case Descriptions
88764	pmid33456652	Case Descriptions
88765	pmid33456650	Case Descriptions
88766	pmid33456192	Case Descriptions
88767	pmid33456191	Case Descriptions
88768	pmid33456035	Case Descriptions
88769	pmid33455541	Case Descriptions
88770	pmid33454928	Case Descriptions
88771	pmid33453449	Case Descriptions
88772	pmid33453023	Case Descriptions
88773	pmid33452066	Case Descriptions
88774	pmid33451758	Case Descriptions
88775	pmid33451352	Case Descriptions
88776	pmid33450039	Case Descriptions
88777	pmid33449840	Case Descriptions
88778	pmid33448742	Case Descriptions
88779	pmid33448741	Case Descriptions
88780	pmid33448478	Case Descriptions
88781	pmid33448254	Case Descriptions
88782	pmid33447717	Case Descriptions
88783	pmid33447692	Case Descriptions
88784	pmid33447586	Case Descriptions
88785	pmid33447532	Case Descriptions
88786	pmid33447531	Case Descriptions
88787	pmid33447332	Case Descriptions
88788	pmid33446986	Case Descriptions
88789	pmid33446984	Case Descriptions
88790	pmid33446983	Case Descriptions
88791	pmid33446625	Case Descriptions
88792	pmid33446380	Case Descriptions
88793	pmid33443945	Case Descriptions
88794	pmid33443928	Case Descriptions
88795	pmid33443753	Case Descriptions
88796	pmid33443134	Case Descriptions
88797	pmid33443011	Case Descriptions
88798	pmid33442925	Case Descriptions
88799	pmid33442635	Case Descriptions
88800	pmid33442596	Case Descriptions
88801	pmid33442589	Case Descriptions
88802	pmid33442588	Case Descriptions
88803	pmid33442587	Case Descriptions
88804	pmid33442550	Case Descriptions
88805	pmid33442367	Case Descriptions
88806	pmid33441085	Case Descriptions
88807	pmid33440950	Case Descriptions
88808	pmid33440111	Case Descriptions
88809	pmid33437922	Case Descriptions
88810	pmid33437921	Case Descriptions
88811	pmid33437920	Case Descriptions
88812	pmid33437919	Case Descriptions
88813	pmid33437918	Case Descriptions
88814	pmid33437917	Case Descriptions
88815	pmid33437916	Case Descriptions
88816	pmid33437915	Case Descriptions
88817	pmid33437548	Case Descriptions
88818	pmid33437348	Case Descriptions
88819	pmid33437347	Case Descriptions
88820	pmid33436481	Case Descriptions
88821	pmid33436362	Case Descriptions
88822	pmid33436168	Case Descriptions
88823	pmid33436033	Case Descriptions
88824	pmid33433162	Case Descriptions
88825	pmid33432349	Case Descriptions
88826	pmid33432306	Case Descriptions
88827	pmid33432305	Case Descriptions
88828	pmid33432301	Case Descriptions
88829	pmid33431539	Case Descriptions
88830	pmid33431481	Case Descriptions
88831	pmid33431479	Case Descriptions
88832	pmid33429476	Case Descriptions
88833	pmid33429305	Case Descriptions
88834	pmid33429238	Case Descriptions
88835	pmid33428842	Case Descriptions
88836	pmid33428187	Case Descriptions
88837	pmid33427042	Case Descriptions
88838	pmid33426474	Case Descriptions
88839	pmid33426468	Case Descriptions
88840	pmid33425958	Case Descriptions
88841	pmid33425682	Case Descriptions
88842	pmid33425670	Case Descriptions
88843	pmid33425537	Case Descriptions
88844	pmid33425529	Case Descriptions
88845	pmid33425525	Case Descriptions
88846	pmid33425518	Case Descriptions
88847	pmid33425411	Case Descriptions
88848	pmid33425408	Case Descriptions
88849	pmid33425407	Case Descriptions
88850	pmid33425365	Case Descriptions
88851	pmid33425361	Case Descriptions
88852	pmid33425279	Case Descriptions
88853	pmid33425278	Case Descriptions
88854	pmid33425277	Case Descriptions
88855	pmid33425276	Case Descriptions
88856	pmid33425275	Case Descriptions
88857	pmid33425274	Case Descriptions
88858	pmid33425204	Case Descriptions
88859	pmid33425189	Case Descriptions
88860	pmid33425183	Case Descriptions
88861	pmid33425132	Case Descriptions
88862	pmid33424976	Case Descriptions
88863	pmid33424598	Case Descriptions
88864	pmid33424148	Case Descriptions
88865	pmid33422238	Case Descriptions
88866	pmid33421278	Case Descriptions
88867	pmid33420769	Case Descriptions
88868	pmid33419750	Case Descriptions
88869	pmid33419685	Case Descriptions
88870	pmid33419396	Case Descriptions
88871	pmid33419393	Case Descriptions
88872	pmid33417112	Case Descriptions
88873	pmid33415590	Case Descriptions
88874	pmid33415315	Case Descriptions
88875	pmid33415060	Case Descriptions
88876	pmid33414763	Case Descriptions
88877	pmid33414129	Case Descriptions
88878	pmid33413879	Case Descriptions
88879	pmid33412986	Case Descriptions
88880	pmid33412294	Case Descriptions
88881	pmid33412272	Case Descriptions
88882	pmid33411031	Case Descriptions
88883	pmid33410706	Case Descriptions
88884	pmid33410384	Case Descriptions
88885	pmid33410259	Case Descriptions
88886	pmid33410205	Case Descriptions
88887	pmid33409828	Case Descriptions
88888	pmid33409133	Case Descriptions
88889	pmid33409114	Case Descriptions
88890	pmid33409112	Case Descriptions
88891	pmid33409050	Case Descriptions
88892	pmid33409034	Case Descriptions
88893	pmid33409021	Case Descriptions
88894	pmid33409016	Case Descriptions
88895	pmid33409010	Case Descriptions
88896	pmid33408113	Case Descriptions
88897	pmid33408111	Case Descriptions
88898	pmid33407980	Case Descriptions
88899	pmid33407957	Case Descriptions
88900	pmid33407578	Case Descriptions
88901	pmid33406578	Case Descriptions
88902	pmid33405402	Case Descriptions
88903	pmid33405204	Case Descriptions
88904	pmid33403965	Case Descriptions
88905	pmid33403959	Case Descriptions
88906	pmid33403488	Case Descriptions
88907	pmid33403422	Case Descriptions
88908	pmid33403182	Case Descriptions
88909	pmid33403180	Case Descriptions
88910	pmid33403178	Case Descriptions
88911	pmid33403166	Case Descriptions
88912	pmid33403142	Case Descriptions
88913	pmid33402858	Case Descriptions
88914	pmid33402757	Case Descriptions
88915	pmid33402301	Case Descriptions
88916	pmid33402004	Case Descriptions
88917	pmid33401389	Case Descriptions
88918	pmid33400676	Case Descriptions
88919	pmid33400067	Case Descriptions
88920	pmid33399715	Case Descriptions
88921	pmid33398243	Case Descriptions
88922	pmid33398236	Case Descriptions
88923	pmid33397310	Case Descriptions
88924	pmid33397150	Case Descriptions
88925	pmid33395916	Case Descriptions
88926	pmid33395478	Case Descriptions
88927	pmid33395476	Case Descriptions
88928	pmid33395048	Case Descriptions
88929	pmid33394689	Case Descriptions
88930	pmid33393657	Case Descriptions
88931	pmid33392658	Case Descriptions
88932	pmid33392511	Case Descriptions
88933	pmid33391959	Case Descriptions
88934	pmid33391949	Case Descriptions
88935	pmid33391935	Case Descriptions
88936	pmid33391934	Case Descriptions
88937	pmid33391931	Case Descriptions
88938	pmid33391929	Case Descriptions
88939	pmid33391924	Case Descriptions
88940	pmid33391769	Case Descriptions
88941	pmid33391385	Case Descriptions
88942	pmid33390723	Case Descriptions
88943	pmid33390490	Case Descriptions
88944	pmid33390469	Case Descriptions
88945	pmid33389519	Case Descriptions
88946	pmid33388729	Case Descriptions
88947	pmid33388661	Case Descriptions
88948	pmid33388572	Case Descriptions
88949	pmid33388559	Case Descriptions
88950	pmid33387761	Case Descriptions
88951	pmid33387621	Case Descriptions
88952	pmid33387262	Case Descriptions
88953	pmid33387256	Case Descriptions
88954	pmid33387094	Case Descriptions
88955	pmid33387046	Case Descriptions
88956	pmid33386559	Case Descriptions
88957	pmid33385524	Case Descriptions
88958	pmid33384527	Case Descriptions
88959	pmid33384523	Case Descriptions
88960	pmid33384403	Case Descriptions
88961	pmid33383464	Case Descriptions
88962	pmid33382912	Case Descriptions
88963	pmid33381289	Case Descriptions
88964	pmid33378639	Case Descriptions
88965	pmid33378277	Case Descriptions
88966	pmid33377883	Case Descriptions
88967	pmid33376717	Case Descriptions
88968	pmid33376619	Case Descriptions
88969	pmid33375928	Case Descriptions
88970	pmid33375893	Case Descriptions
88971	pmid33372956	Case Descriptions
88972	pmid33372818	Case Descriptions
88973	pmid33372742	Case Descriptions
88974	pmid33372741	Case Descriptions
88975	pmid33372575	Case Descriptions
88976	pmid33371733	Case Descriptions
88977	pmid33371170	Case Descriptions
88978	pmid33371000	Case Descriptions
88979	pmid33370956	Case Descriptions
88980	pmid33370933	Case Descriptions
88981	pmid33369997	Case Descriptions
88982	pmid33369996	Case Descriptions
88983	pmid33368888	Case Descriptions
88984	pmid33368687	Case Descriptions
88985	pmid33368339	Case Descriptions
88986	pmid33365357	Case Descriptions
88987	pmid33365220	Case Descriptions
88988	pmid33365178	Case Descriptions
88989	pmid33364262	Case Descriptions
88990	pmid33364090	Case Descriptions
88991	pmid33363968	Case Descriptions
88992	pmid33363941	Case Descriptions
88993	pmid33363933	Case Descriptions
88994	pmid33363932	Case Descriptions
88995	pmid33363865	Case Descriptions
88996	pmid33363851	Case Descriptions
88997	pmid33363823	Case Descriptions
88998	pmid33363819	Case Descriptions
88999	pmid33363769	Case Descriptions
89000	pmid33363723	Case Descriptions
89001	pmid33363603	Case Descriptions
89002	pmid33362935	Case Descriptions
89003	pmid33362933	Case Descriptions
89004	pmid33362932	Case Descriptions
89005	pmid33362931	Case Descriptions
89006	pmid33362930	Case Descriptions
89007	pmid33362928	Case Descriptions
89008	pmid33362927	Case Descriptions
89009	pmid33362926	Case Descriptions
89010	pmid33362925	Case Descriptions
89011	pmid33362924	Case Descriptions
89012	pmid33362923	Case Descriptions
89013	pmid33361672	Case Descriptions
89014	pmid33361650	Case Descriptions
89015	pmid33360242	Case Descriptions
89016	pmid33359065	Case Descriptions
89017	pmid33358246	Case Descriptions
89018	pmid33357150	Case Descriptions
89019	pmid33356663	Case Descriptions
89020	pmid33355431	Case Descriptions
89021	pmid33355217	Case Descriptions
89022	pmid33354883	Case Descriptions
89023	pmid33354446	Case Descriptions
89024	pmid33354441	Case Descriptions
89025	pmid33354381	Case Descriptions
89026	pmid33354272	Case Descriptions
89027	pmid33353811	Case Descriptions
89028	pmid33353545	Case Descriptions
89029	pmid33353419	Case Descriptions
89030	pmid33353262	Case Descriptions
89031	pmid33352880	Case Descriptions
89032	pmid33352323	Case Descriptions
89033	pmid33352320	Case Descriptions
89034	pmid33352103	Case Descriptions
89035	pmid33352102	Case Descriptions
89036	pmid33351369	Case Descriptions
89037	pmid33349611	Case Descriptions
89038	pmid33347850	Case Descriptions
89039	pmid33346988	Case Descriptions
89040	pmid33346816	Case Descriptions
89041	pmid33346072	Case Descriptions
89042	pmid33345636	Case Descriptions
89043	pmid33344621	Case Descriptions
89044	pmid33344608	Case Descriptions
89045	pmid33344605	Case Descriptions
89046	pmid33344600	Case Descriptions
89047	pmid33344572	Case Descriptions
89048	pmid33344466	Case Descriptions
89049	pmid33344304	Case Descriptions
89050	pmid33344300	Case Descriptions
89051	pmid33343959	Case Descriptions
89052	pmid33343904	Case Descriptions
89053	pmid33343792	Case Descriptions
89054	pmid33343790	Case Descriptions
89055	pmid33343204	Case Descriptions
89056	pmid33342439	Case Descriptions
89057	pmid33341484	Case Descriptions
89058	pmid33341213	Case Descriptions
89059	pmid33341023	Case Descriptions
89060	pmid33339814	Case Descriptions
89061	pmid33339534	Case Descriptions
89062	pmid33339516	Case Descriptions
89063	pmid33338954	Case Descriptions
89064	pmid33337843	Case Descriptions
89065	pmid33337718	Case Descriptions
89066	pmid33336771	Case Descriptions
89067	pmid33336251	Case Descriptions
89068	pmid33336061	Case Descriptions
89069	pmid33336029	Case Descriptions
89070	pmid33336011	Case Descriptions
89071	pmid33335906	Case Descriptions
89072	pmid33335829	Case Descriptions
89073	pmid33335817	Case Descriptions
89074	pmid33335786	Case Descriptions
89075	pmid33335701	Case Descriptions
89076	pmid33335637	Case Descriptions
89077	pmid33334760	Case Descriptions
89078	pmid33334350	Case Descriptions
89079	pmid33333471	Case Descriptions
89080	pmid33333188	Case Descriptions
